doc_num,statute_code,js_date,doc_incarcerated_term_yrs,statute_desc,violent,file_month,pwid
738816,63-2-401,2017-12-06,0.44,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
793507,63-2-401,2018-04-04,4,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
150188,63-2-401,2018-07-12,5,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
850824,63-2-401,2019-08-14,10,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
564384,63-2-401,2017-01-03,10,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
850827,63-2-401,2019-08-14,10,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
621067,63-2-401,2019-10-29,2,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
850883,63-2-401,2019-11-20,0.67,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
738948,63-2-401,2017-05-02,3,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
383274,63-2-401,2019-12-02,2,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
680384,63-2-401,2018-04-25,13.56,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
851012,63-2-401,2019-11-01,7,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
621122,63-2-401,2019-11-13,3,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
383314,63-2-401,2017-01-05,3.64,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
472003,63-2-401,2018-02-26,10,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
564443,63-2-401,2017-02-13,15,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
793541,63-2-401,2018-05-09,6,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
851203,63-2-401,2019-10-17,10,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
793541,63-2-401,2018-06-14,6,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
739001,63-2-401,2018-12-20,10,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
851219,63-2-401,2019-08-14,10,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
383338,63-2-401,2017-03-07,6.48,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
739027,63-2-401,2019-02-11,15,DIST OF CDS/POSS W/INTENT,N,2019-02-01,TRUE
150302,63-2-401,2018-05-04,25,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
680553,63-2-401,2019-03-25,7,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
851290,63-2-401,2019-11-01,7,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
851292,63-2-401,2019-11-07,7,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
265567,63-2-401,2017-11-13,20,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
383402,63-2-401,2018-03-29,6,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
851476,63-2-401,2020-01-08,4,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
621397,63-2-401,2017-07-11,15,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
851516,63-2-401,2019-11-26,2,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
851518,63-2-401,2019-11-15,10,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
621437,63-2-401,2018-11-29,5,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
183657,63-2-401,2018-11-14,5,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
564632,63-2-401,2018-02-26,4,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
851609,63-2-401,2019-10-21,7,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
851632,63-2-401,2019-11-25,4,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
793564,63-2-401,2018-05-16,0.52,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
790464,63-2-401,2018-02-20,5,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
851863,63-2-401,2019-10-17,10,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
680845,63-2-401,2017-02-15,2.4,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
621632,63-2-401,2018-07-23,1,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
851866,63-2-401,2019-12-10,0.85,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
851874,63-2-401,2019-12-10,0.41,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
680846,63-2-401,2018-03-06,6,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
211760,63-2-401,2017-07-10,5,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
436414,63-2-401,2017-03-27,2.89,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
211760,63-2-401,2019-01-08,7,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
851955,63-2-401,2019-11-26,7,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
851963,63-2-401,2019-11-19,5,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
496871,63-2-401,2017-11-30,15,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
852005,63-2-401,2019-11-25,8,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
852079,63-2-401,2019-11-20,5,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
680933,63-2-401,2018-05-04,15,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
852209,63-2-401,2019-12-05,10,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
564917,63-2-401,2017-12-08,6,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
564917,63-2-401,2018-01-10,6,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
621858,63-2-401,2018-12-12,2,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
852307,63-2-401,2019-11-27,5,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
739577,63-2-401,2019-01-23,15,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
239539,63-2-401,2017-10-18,8,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
681062,63-2-401,2019-07-13,1,DIST OF CDS/POSS W/INTENT,N,2019-07-01,TRUE
265790,63-2-401,2018-06-07,5,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
265790,63-2-401,2018-07-17,3.51,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
852422,63-2-401,2019-11-22,5,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
621980,63-2-401,2017-09-19,5,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
739615,63-2-401,2017-09-28,10,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
239556,63-2-401,2019-11-15,6,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
852495,63-2-401,2020-02-14,10,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
790471,63-2-401,2018-03-30,0.67,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
852510,63-2-401,2018-10-16,0.32,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
852522,63-2-401,2019-11-20,7,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
103570,63-2-401,2019-10-30,5,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
852548,63-2-401,2019-01-08,3,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
852628,63-2-401,2019-11-12,5,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
852647,63-2-401,2019-11-21,4,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
852661,63-2-401,2019-12-02,5,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
852665,63-2-401,2019-12-12,10,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
739731,63-2-401,2017-08-23,6,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
852670,63-2-401,2019-12-04,3,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
681155,63-2-401,2017-01-05,10,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
436743,63-2-401,2018-01-18,15,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
436780,63-2-401,2017-12-18,12,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
497402,63-2-401,2019-08-27,6,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
739775,63-2-401,2018-08-02,0.48,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
436801,63-2-401,2017-06-29,0.43,DIST OF CDS/POSS W/INTENT,N,2017-06-01,TRUE
150733,63-2-401,2019-11-01,2,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
852793,63-2-401,2019-12-17,3,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
852794,63-2-401,2019-12-17,3,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
497416,63-2-401,2019-03-15,0.46,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
852866,63-2-401,2019-12-10,10,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
565232,63-2-401,2019-04-29,1,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
852879,63-2-401,2019-11-25,2,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
662733,63-2-401,2017-09-01,6,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
852962,63-2-401,2019-12-18,5,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
853005,63-2-401,2019-12-17,7,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
436889,63-2-401,2017-10-09,12,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
739907,63-2-401,2017-08-10,7,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
793711,63-2-401,2018-05-07,1,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
384033,63-2-401,2017-02-13,10,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
739958,63-2-401,2018-03-01,5,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
853144,63-2-401,2019-12-10,7,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
853152,63-2-401,2019-11-12,2,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
853226,63-2-401,2019-12-18,13,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
212024,63-2-401,2019-06-19,10,DIST OF CDS/POSS W/INTENT,N,2019-06-01,TRUE
497562,63-2-401,2019-03-07,12,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
853251,63-2-401,2020-01-08,0.67,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
681439,63-2-401,2017-03-27,7,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
681441,63-2-401,2019-06-25,7.5,DIST OF CDS/POSS W/INTENT,N,2019-06-01,TRUE
853347,63-2-401,2019-11-06,5,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
853418,63-2-401,2020-01-10,0.44,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
662764,63-2-401,2017-01-27,5,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
565440,63-2-401,2019-12-16,10,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
150946,63-2-401,2017-06-08,5,DIST OF CDS/POSS W/INTENT,N,2017-06-01,TRUE
853692,63-2-401,2019-12-18,7,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
853723,63-2-401,2019-12-12,4,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
853723,63-2-401,2019-12-02,4,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
565520,63-2-401,2019-11-12,5,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
565539,63-2-401,2018-05-31,12,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
853812,63-2-401,2019-11-25,9.95,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
853812,63-2-401,2019-11-25,6,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
853866,63-2-401,2020-01-10,4,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
853873,63-2-401,2020-01-10,5,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
853879,63-2-401,2018-05-14,5,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
853889,63-2-401,2020-01-10,10,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
212134,63-2-401,2017-09-11,10,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
212134,63-2-401,2017-09-11,6,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
853998,63-2-401,2020-01-06,5,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
854003,63-2-401,2020-01-06,4,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
239829,63-2-401,2019-02-25,15,DIST OF CDS/POSS W/INTENT,N,2019-02-01,TRUE
740259,63-2-401,2018-11-13,5,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
681652,63-2-401,2018-02-26,10,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
681652,63-2-401,2017-11-29,18,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
681652,63-2-401,2019-08-07,6,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
681716,63-2-401,2018-10-26,10,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
212192,63-2-401,2018-09-21,0.46,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
854236,63-2-401,2020-01-08,2,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
681745,63-2-401,2018-07-25,15,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
854314,63-2-401,2019-12-10,9,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
622745,63-2-401,2017-08-04,10,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
854358,63-2-401,2020-01-10,5,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
384451,63-2-401,2020-02-19,5,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
622751,63-2-401,2017-08-21,8,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
184369,63-2-401,2017-03-02,10,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
790477,63-2-401,2018-02-20,5,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
854438,63-2-401,2020-01-16,4,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
854470,63-2-401,2020-01-28,0.48,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
854504,63-2-401,2020-01-08,3,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
681827,63-2-401,2018-09-07,3.26,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
793816,63-2-401,2017-07-28,4.48,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
793816,63-2-401,2018-03-27,4.46,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
854603,63-2-401,2019-12-17,3,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
854613,63-2-401,2020-01-09,7,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
854654,63-2-401,2020-01-14,2,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
854772,63-2-401,2020-01-07,7,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
854851,63-2-401,2020-01-14,10,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
682002,63-2-401,2019-11-08,15,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
623037,63-2-401,2017-06-08,3,DIST OF CDS/POSS W/INTENT,N,2017-06-01,TRUE
437633,63-2-401,2017-02-16,4,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
740575,63-2-401,2017-01-24,0.28,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
855084,63-2-401,2020-01-28,2,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
623074,63-2-401,2019-08-14,4,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
855223,63-2-401,2020-02-04,6,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
855264,63-2-401,2020-01-14,3,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
623147,63-2-401,2017-01-04,7,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
368595,63-2-401,2018-08-08,15,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
498659,63-2-401,2018-10-04,12,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
855349,63-2-401,2020-01-23,10,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
855352,63-2-401,2020-02-12,0.58,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
682201,63-2-401,2018-06-07,4.85,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
855354,63-2-401,2020-01-23,6,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
498678,63-2-401,2017-04-11,2,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
384822,63-2-401,2017-01-04,7,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
104589,63-2-401,2018-05-23,10,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
855450,63-2-401,2020-01-07,7,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
498748,63-2-401,2018-05-17,4.52,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
740884,63-2-401,2018-02-05,10,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
623290,63-2-401,2017-12-15,4,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
740884,63-2-401,2017-01-04,0.45,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
855603,63-2-401,2020-02-06,15,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
855606,63-2-401,2017-04-25,5,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
855629,63-2-401,2020-02-03,5,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
855661,63-2-401,2020-02-10,7,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
184614,63-2-401,2018-08-22,4,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
855771,63-2-401,2020-01-21,10,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
498847,63-2-401,2020-01-10,6,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
384972,63-2-401,2017-09-20,6,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
498914,63-2-401,2017-02-07,10,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
855880,63-2-401,2020-01-29,7,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
266458,63-2-401,2017-06-28,10,DIST OF CDS/POSS W/INTENT,N,2017-06-01,TRUE
740965,63-2-401,2017-09-25,5,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
437967,63-2-401,2019-04-04,4,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
682408,63-2-401,2017-08-18,4,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
793911,63-2-401,2018-09-24,3,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
741036,63-2-401,2018-07-10,7,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
793913,63-2-401,2018-04-30,0.5,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
438008,63-2-401,2019-05-17,4.15,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
793928,63-2-401,2018-04-30,2,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
212580,63-2-401,2019-05-06,5,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
856339,63-2-401,2020-02-26,5,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
682558,63-2-401,2019-04-15,5,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
856441,63-2-401,2020-02-28,0.5,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
623763,63-2-401,2017-05-26,10,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
856534,63-2-401,2020-01-21,2,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
856540,63-2-401,2020-02-24,2,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
623804,63-2-401,2017-12-14,5,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
856756,63-2-401,2020-01-21,2,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
623854,63-2-401,2019-05-17,3,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
856831,63-2-401,2020-02-27,5,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
856884,63-2-401,2020-02-26,8,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
682779,63-2-401,2017-08-18,3,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
741336,63-2-401,2018-03-26,2,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
682803,63-2-401,2019-10-24,13,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
385387,63-2-401,2018-08-23,6,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
682856,63-2-401,2017-10-03,7,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
682885,63-2-401,2017-07-20,5,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
741461,63-2-401,2018-02-12,8,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
857355,63-2-401,2019-12-26,5,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
105286,63-2-401,2018-04-28,1,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
741500,63-2-401,2017-12-18,10,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
741500,63-2-401,2017-12-18,5,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
741500,63-2-401,2017-12-18,1,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
741514,63-2-401,2017-01-31,6,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
541910,63-2-401,2017-11-28,3,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
790493,63-2-401,2018-02-26,7,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
499684,63-2-401,2019-12-04,8,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
741539,63-2-401,2017-01-12,10,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
741665,63-2-401,2019-11-25,35,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
567077,63-2-401,2017-05-31,11,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
544268,63-2-401,2017-05-08,10,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
741720,63-2-401,2018-06-13,13,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
683177,63-2-401,2020-01-15,3,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
741723,63-2-401,2017-05-15,9,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
858167,63-2-401,2020-02-19,5,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
849250,63-2-401.B,2019-09-30,5,DIST OF IMITATION CONTROLLED SUBSTANCE,N,2019-09-01,TRUE
849866,63-2-401.B,2019-11-01,0.47,DIST OF IMITATION CONTROLLED SUBSTANCE,N,2019-11-01,TRUE
850219,63-2-401.B,2019-10-28,1,DIST OF IMITATION CONTROLLED SUBSTANCE,N,2019-10-01,TRUE
184160,63-2-401.B,2017-10-26,12,DIST OF IMITATION CONTROLLED SUBSTANCE,N,2017-10-01,TRUE
855156,63-2-401.B,2020-01-24,4,DIST OF IMITATION CONTROLLED SUBSTANCE,N,2020-01-01,TRUE
855398,63-2-401.B,2020-01-08,7,DIST OF IMITATION CONTROLLED SUBSTANCE,N,2020-01-01,TRUE
855437,63-2-401.B,2020-01-22,2,DIST OF IMITATION CONTROLLED SUBSTANCE,N,2020-01-01,TRUE
566409,63-2-401.B,2017-09-05,5,DIST OF IMITATION CONTROLLED SUBSTANCE,N,2017-09-01,TRUE
847488,63-2-401.F.1,2019-09-04,0.35,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2019-09-01,TRUE
737395,63-2-401.F.1,2020-01-14,10,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2020-01-01,TRUE
563627,63-2-401.F.1,2019-08-14,3,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2019-08-01,TRUE
435526,63-2-401.F.1,2018-10-23,15,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2018-10-01,TRUE
849858,63-2-401.F.1,2019-10-17,17,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2019-10-01,TRUE
850037,63-2-401.F.1,2019-10-17,10,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2019-10-01,TRUE
620813,63-2-401.F.1,2019-01-02,1.6,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2019-01-01,TRUE
496746,63-2-401.F.1,2018-09-04,8,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2018-09-01,TRUE
739417,63-2-401.F.1,2019-06-10,20,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2019-06-01,TRUE
173841,63-2-401.F.1,2017-01-04,2,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2017-01-01,TRUE
681646,63-2-401.F.1,2017-05-17,1.45,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2017-05-01,TRUE
793801,63-2-401.F.1,2018-03-23,1.78,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2018-03-01,TRUE
854292,63-2-401.F.1,2020-01-13,10,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2020-01-01,TRUE
793816,63-2-401.F.1,2017-07-28,0,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2017-07-01,TRUE
682769,63-2-401.F.1,2019-05-09,1.48,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2019-05-01,TRUE
418924,63-2-401,2017-04-24,10,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
624250,63-2-401,2018-05-30,15,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
240439,63-2-401,2017-06-07,18,DIST OF CDS/POSS W/INTENT,N,2017-06-01,TRUE
257032,63-2-401,2017-05-05,25,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
624328,63-2-401,2017-11-14,5,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
794044,63-2-401,2018-04-11,4.92,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
500048,63-2-401,2017-09-08,6,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
